Market_ID,Market_name,population_2019,Population_growth,Income_per_capita
35697,Cape Peirce,10000,0,10000
35698,Cape Greig,10000,0,10000
35700,Katmai Lodge,10000,0,10000
35709,Wales,10000,0,10000
35721,Stebbins,10000,0,10000
35730,Whalers Cove Lodge,10000,0,10000
35731,Chandalar,10000,0,10000
35754,Hyder,10000,0,10000
35774,Aleknagik,10000,0,10000
35781,Labouchere Bay,10000,0,10000
35793,Meyers Chuck,10000,0,10000
35794,White Mountain,10000,0,10000
35798,Napakiak,10000,0,10000
35805,Wood River,10000,0,10000
35807,Willow,10000,0,10000
35822,Peard Bay,10000,0,10000
35824,Bluff,10000,0,10000
35835,David River,10000,0,10000
35836,Kiavak,10000,0,10000
35837,Port Wakefield,10000,0,10000
35841,Wrangell,10000,0,10000
35846,Steamboat Bay,10000,0,10000
35849,Wasilla,10000,0,10000
35852,Wiseman,10000,0,10000
35853,South Naknek,10000,0,10000
35862,Tuntutuliak,10000,0,10000
35885,Whale Pass,10000,0,10000
35887,Newtok,10000,0,10000
35894,Yes Bay,10000,0,10000
35934,Granite Point,10000,0,10000
35936,Yantarni Bay,10000,0,10000
35952,Oliktok,10000,0,10000
35953,Nushagak Bay,10000,0,10000
35991,Yakutat,10000,0,10000
36311,Nyac,10000,0,10000
36339,Illinois Creek,10000,0,10000
36340,Chomondely Sound,10000,0,10000
36341,Coal Bay,10000,0,10000
36342,Happy Harbour,10000,0,10000
36343,Lancaster Cove,10000,0,10000
36344,Reid Cove,10000,0,10000
36345,Saltery Cove,10000,0,10000
36346,Clover Bay,10000,0,10000
36347,El Capitan,10000,0,10000
36348,Salmon Bay Lake,10000,0,10000
36390,Beluga,10000,0,10000
36392,McCord,10000,0,10000
36396,Nellie Juan,10000,0,10000
36430,Tuxekan Island,10000,0,10000
36440,International Seafoods,10000,0,10000
36441,Katmai National Park,10000,0,10000
36466,Independence Creek,10000,0,10000
36479,Seward Peninsula,10000,0,10000
36480,Bear Fish Camp,10000,0,10000
36500,Squaw Lake,10000,0,10000
36553,Akun,10000,0,10000
36566,Qugruc,10000,0,10000
36567,Gold King 2,10000,0,10000
36605,Zips,10000,0,10000
36614,Tolstoi Bay,10000,0,10000
36645,Naknek-1,10000,0,10000
36651,Deadhorse1,10000,0,10000
36677,Smith Bay,10000,0,10000
36679,Dune Lake,10000,0,10000
36699,Fairbanks1,10000,0,10000
36702,Nakochna,10000,0,10000
36775,Paxson,10000,0,10000
36776,Napaimute,10000,0,10000
36790,Nikisha,10000,0,10000
36883,Mertarvik,10000,0,10000
36888,Deer Park,10000,0,10000
30253,Albertville,10000,0,10000
30254,Alabaster,10000,0,10000
30276,Alexander City,10000,0,10000
30298,Anniston,10000,0,10000
31527,Bessemer,10000,0,10000
31598,Enterprise,10000,0,10000
31602,Eufaula,10000,0,10000
32379,Bayou La Batre,10000,0,10000
32601,Evergreen,10000,0,10000
33033,Lanett,10000,0,10000
33484,Muscle Shoals,10000,0,10000
34753,Selma,10000,0,10000
35185,Tuskegee,10000,0,10000
35646,Headland,10000,0,10000
35684,Brundidge,10000,0,10000
36422,Gulf Shores,10000,0,10000
36423,Andalusia/Opp,10000,0,10000
36453,Demopolis,10000,0,10000
36487,Fairhope,10000,0,10000
36517,Monroeville,10000,0,10000
36716,Scottsboro,10000,0,10000
36763,Sylacauga,10000,0,10000
36782,Fort Payne,10000,0,10000
30345,Russellville,10000,0,10000
30352,Walnut Ridge,10000,0,10000
30440,West Memphis,10000,0,10000
30814,Batesville,10000,0,10000
30838,Blytheville,10000,0,10000
31778,Fort Smith,10000,0,10000
33441,Morrilton,10000,0,10000
34024,Pine Bluff,10000,0,10000
34793,Stuttgart,10000,0,10000
35401,Texarkana,10000,0,10000
35792,Mountain Home,10000,0,10000
35981,Mena,10000,0,10000
36448,Paragould,10000,0,10000
36852,Colt,10000,0,10000
30011,Peach Springs,10000,0,10000
30463,Grand Canyon,10000,0,10000
30583,Bagdad,10000,0,10000
30590,Bullhead City,10000,0,10000
30765,Bisbee,10000,0,10000
30979,Casa Grande,10000,0,10000
31399,Whitmore,10000,0,10000
31673,Fort Huachuca,10000,0,10000
31803,Wickenburg,10000,0,10000
32061,Havasupai,10000,0,10000
32132,Lake Havasu City,10000,0,10000
32157,Holbrook,10000,0,10000
32351,Winslow,10000,0,10000
33536,Kayenta,10000,0,10000
33572,Marble Canyon,10000,0,10000
33587,Marana,10000,0,10000
33868,Nogales,10000,0,10000
34126,Payson,10000,0,10000
34237,Prescott,10000,0,10000
34344,Globe,10000,0,10000
34431,Window Rock,10000,0,10000
34673,Safford,10000,0,10000
34744,Sedona,10000,0,10000
34943,Show Low,10000,0,10000
35864,Whiteriver,10000,0,10000
36449,Salome,10000,0,10000
36547,Springerville,10000,0,10000
36623,Gila Bend,10000,0,10000
36809,Colorado City,10000,0,10000
30157,Eureka/Arcata,10000,0,10000
30337,Apple Valley,10000,0,10000
30437,Catalina Island,10000,0,10000
30617,Bishop,10000,0,10000
30665,Blythe,10000,0,10000
30698,Banning,10000,0,10000
30832,Borrego Springs,10000,0,10000
30930,Crescent City,10000,0,10000
31029,Clear Lake,10000,0,10000
31044,Coalinga,10000,0,10000
31055,Calipatria,10000,0,10000
31093,Marina,10000,0,10000
31218,Calexico,10000,0,10000
31385,Holtville,10000,0,10000
31425,Death Valley,10000,0,10000
31452,Davis/Woodland/Winters,10000,0,10000
31491,Needles,10000,0,10000
31627,Murrieta/Temecula,10000,0,10000
31723,Fort Bragg,10000,0,10000
31801,Fallbrook,10000,0,10000
31818,Kernville,10000,0,10000
32062,Half Moon Bay,10000,0,10000
32154,Hollister,10000,0,10000
32363,El Centro,10000,0,10000
32436,Inyokern,10000,0,10000
32522,Newport Beach,10000,0,10000
32590,San Clemente Island,10000,0,10000
32602,Angwin,10000,0,10000
33049,Lompoc,10000,0,10000
33070,Lathrop,10000,0,10000
33080,Los Banos,10000,0,10000
33249,Atwater,10000,0,10000
33297,Mojave,10000,0,10000
33319,Shafter,10000,0,10000
33388,Mammoth Lakes,10000,0,10000
33702,Lemoore,10000,0,10000
33756,Port Hueneme,10000,0,10000
33771,Mountain View,10000,0,10000
33981,Oroville,10000,0,10000
33988,Oxnard/Ventura,10000,0,10000
33994,Yosemite National Park,10000,0,10000
34162,Palmdale/Lancaster,10000,0,10000
34198,La Verne,10000,0,10000
34236,Paso Robles/San Luis Obispo,10000,0,10000
34262,Palm Springs,10000,0,10000
34308,Placerville,10000,0,10000
34383,Emerald Bay,10000,0,10000
34423,Shingletown,10000,0,10000
34424,Woodlake,10000,0,10000
34427,Grass Valley,10000,0,10000
34434,Healdsburg,10000,0,10000
34438,Redondo Beach,10000,0,10000
34466,Big Bear City,10000,0,10000
34469,Red Bluff,10000,0,10000
34593,Lone Pine,10000,0,10000
34596,Mendota,10000,0,10000
34603,China Lake,10000,0,10000
34922,Salinas/Monterey,10000,0,10000
34958,San Pedro,10000,0,10000
34965,Santa Ynez,10000,0,10000
34967,San Carlos,10000,0,10000
35110,Santa Paula,10000,0,10000
35232,Truckee,10000,0,10000
35284,Twentynine Palms,10000,0,10000
35322,Trona,10000,0,10000
35344,Tehachapi,10000,0,10000
35383,Lake Tahoe,10000,0,10000
35458,Ukiah,10000,0,10000
35518,Chowchilla,10000,0,10000
35654,California City,10000,0,10000
35658,Weed,10000,0,10000
35687,Los Alamitos,10000,0,10000
35728,Downtown,10000,0,10000
35789,Willows,10000,0,10000
35816,Tulelake,10000,0,10000
35817,Dinsmore,10000,0,10000
35820,Dorris,10000,0,10000
35827,Rosamond,10000,0,10000
35828,Oceano,10000,0,10000
35971,Willits,10000,0,10000
35973,Lakeport,10000,0,10000
35982,Fortuna,10000,0,10000
36336,Gasquet,10000,0,10000
36352,Cloverdale,10000,0,10000
36355,Paradise,10000,0,10000
36507,Chemehuevi Valley,10000,0,10000
36681,Patterson,10000,0,10000
36815,Rio Vista,10000,0,10000
36869,Garberville,10000,0,10000
36875,El Mirage,10000,0,10000
30285,Durango,10000,0,10000
30372,Aspen,10000,0,10000
30514,Crestone,10000,0,10000
30950,Cortez,10000,0,10000
31081,Canon City,10000,0,10000
31128,Carbondale,10000,0,10000
31149,Crested Butte,10000,0,10000
31719,Fort Collins/Loveland,10000,0,10000
31921,Grand Junction,10000,0,10000
32041,Glenwood Springs,10000,0,10000
32976,La Junta,10000,0,10000
32979,Limon,10000,0,10000
33135,Leadville,10000,0,10000
33502,Montrose/Delta,10000,0,10000
34089,Pagosa Springs,10000,0,10000
34444,Paonia,10000,0,10000
34530,Rifle,10000,0,10000
34567,Rangely,10000,0,10000
34699,Steamboat Springs,10000,0,10000
34883,Salida,10000,0,10000
35117,Trinidad,10000,0,10000
35177,Telluride,10000,0,10000
36745,Monte Vista,10000,0,10000
31961,New London/Groton,10000,0,10000
36442,Plainville,10000,0,10000
36485,Simsbury,10000,0,10000
36578,Willimantic,10000,0,10000
36628,New Milford,10000,0,10000
36640,Danielson,10000,0,10000
36663,East Haddam,10000,0,10000
31375,Dover,10000,0,10000
34500,Rehoboth,10000,0,10000
36510,Middletown,10000,0,10000
36649,Dover-Cheswold,10000,0,10000
30122,Apalachicola,10000,0,10000
30329,Naples,10000,0,10000
30433,Avon Park,10000,0,10000
30519,Boca Raton,10000,0,10000
30947,Crestview,10000,0,10000
31099,Cocoa Beach,10000,0,10000
31175,Cross City,10000,0,10000
31252,Daytona Beach,10000,0,10000
31394,New Smyrna Beach,10000,0,10000
31405,Cape Canaveral,10000,0,10000
31421,Destin,10000,0,10000
31481,Panama City,10000,0,10000
31504,Valparaiso,10000,0,10000
31624,Key West,10000,0,10000
31686,Zephyrhills,10000,0,10000
31687,Valkaria,10000,0,10000
31688,Chipley,10000,0,10000
31689,Bunnell,10000,0,10000
31690,Williston,10000,0,10000
31714,Fort Myers,10000,0,10000
31732,Fort Pierce,10000,0,10000
32333,Immokalee,10000,0,10000
32595,Brooksville,10000,0,10000
32661,Key Largo,10000,0,10000
33469,Marco Island,10000,0,10000
33739,Mayport,10000,0,10000
33747,Milton,10000,0,10000
33750,Merritt Island,10000,0,10000
34027,West Palm Beach/Palm Beach,10000,0,10000
34082,Punta Gorda,10000,0,10000
34470,Fort Jefferson,10000,0,10000
34618,Mary Esther,10000,0,10000
34750,Sebring,10000,0,10000
34986,Sarasota/Bradenton,10000,0,10000
35030,Stuart,10000,0,10000
35221,Titusville,10000,0,10000
35497,St. Augustine,10000,0,10000
35615,Venice,10000,0,10000
35628,Vero Beach,10000,0,10000
35980,Lake City,10000,0,10000
36363,Fernandina Beach,10000,0,10000
36521,Clewiston,10000,0,10000
36727,Placida,10000,0,10000
36788,Deland,10000,0,10000
36801,West Palm Beach,10000,0,10000
36819,Lake Wales,10000,0,10000
30208,Augusta,10000,0,10000
30460,Waycross,10000,0,10000
30573,Bainbridge,10000,0,10000
31359,Dalton,10000,0,10000
32995,Hinesville,10000,0,10000
33151,Lawrenceville,10000,0,10000
33280,Moultrie/Thomasville,10000,0,10000
34116,Pine Mountain,10000,0,10000
34430,Peachtree City,10000,0,10000
34554,Rome,10000,0,10000
34902,Stone Mountain,10000,0,10000
35141,Statesboro,10000,0,10000
35259,Tifton,10000,0,10000
35574,Vidalia,10000,0,10000
35622,Cartersville,10000,0,10000
35665,Americus,10000,0,10000
35737,Winder,10000,0,10000
36568,Thomson,10000,0,10000
36670,Eastman,10000,0,10000
36761,Thomaston,10000,0,10000
36821,Camilla,10000,0,10000
36843,Blakely,10000,0,10000
32092,Mokuleia,10000,0,10000
32172,Hanalei,10000,0,10000
32174,Hana,10000,0,10000
32402,Hilo,10000,0,10000
32492,Lahaina,10000,0,10000
32549,Kapolei,10000,0,10000
32758,Kona,10000,0,10000
32982,Lihue,10000,0,10000
33034,Lanai,10000,0,10000
33109,Kalaupapa,10000,0,10000
33347,Hoolehua,10000,0,10000
33520,Kamuela,10000,0,10000
33662,Kaneohe,10000,0,10000
33830,Kahului,10000,0,10000
34007,Hanapepe,10000,0,10000
34395,Kona Village,10000,0,10000
35484,Upolo Point,10000,0,10000
35775,Waikoloa Village,10000,0,10000
36774,Paxson,10000,0,10000
30889,Council Bluffs,10000,0,10000
31003,Cedar Rapids/Iowa City,10000,0,10000
31289,Decorah,10000,0,10000
31713,Fort Madison,10000,0,10000
31725,Fort Dodge,10000,0,10000
31831,Forest City,10000,0,10000
32261,Webster City,10000,0,10000
32262,Red Oak,10000,0,10000
32358,Iowa City,10000,0,10000
33211,Mason City,10000,0,10000
33322,Marshalltown,10000,0,10000
33965,Ottumwa,10000,0,10000
34868,Storm Lake,10000,0,10000
35048,Sioux City,10000,0,10000
36533,Pella,10000,0,10000
36769,Estherville,10000,0,10000
30839,Burley/Rupert,10000,0,10000
30987,Challis,10000,0,10000
31098,Coeur d'Alene,10000,0,10000
31384,Soda Springs,10000,0,10000
31815,Rexburg,10000,0,10000
32280,Idaho Falls,10000,0,10000
32593,American Falls,10000,0,10000
32603,Grangeville,10000,0,10000
33127,Lewiston,10000,0,10000
33362,Malad City,10000,0,10000
33440,Montpelier,10000,0,10000
33525,Mountain Home,10000,0,10000
33575,McCall,10000,0,10000
34365,Indian Creek,10000,0,10000
34422,Bonners Ferry,10000,0,10000
34594,Atomic City,10000,0,10000
34897,Salmon,10000,0,10000
35041,Sun Valley/Hailey/Ketchum,10000,0,10000
35520,St. Anthony,10000,0,10000
35661,Bernard,10000,0,10000
35818,Rigby,10000,0,10000
35945,Blackfoot,10000,0,10000
35956,Driggs,10000,0,10000
36433,Aberdeen,10000,0,10000
36868,Sandpoint,10000,0,10000
30676,Belleville,10000,0,10000
30685,Bloomington/Normal,10000,0,10000
31011,Cairo,10000,0,10000
31067,Champaign/Urbana,10000,0,10000
31363,Danville,10000,0,10000
31558,Centralia,10000,0,10000
31662,Freeport,10000,0,10000
31745,Flora,10000,0,10000
31858,Galesburg,10000,0,10000
32305,Rantoul,10000,0,10000
32307,De Kalb,10000,0,10000
33129,Lawrenceville,10000,0,10000
33221,Carbondale,10000,0,10000
33506,Mattoon/Charleston,10000,0,10000
33537,Mount Vernon,10000,0,10000
33543,Marion/Herrin,10000,0,10000
33617,Glenview,10000,0,10000
34966,Sterling/Rock Falls,10000,0,10000
35675,Peru,10000,0,10000
33367,Quad Cities,10000,0,10000
30946,Connersville,10000,0,10000
31894,Shelbyville,10000,0,10000
32021,Peru,10000,0,10000
32228,Terre Haute,10000,0,10000
33052,La Porte,10000,0,10000
33271,Michigan City,10000,0,10000
33307,Muncie/Anderson/Newcastle,10000,0,10000
33854,Kokomo/Logansport/Peru,10000,0,10000
34696,South Bend,10000,0,10000
34756,Seymour,10000,0,10000
35625,Valparaiso,10000,0,10000
35714,Warsaw,10000,0,10000
36354,Nappanee,10000,0,10000
36646,Jeffersonville,10000,0,10000
36811,Huntingburg,10000,0,10000
30892,Colby,10000,0,10000
30960,Coffeyville,10000,0,10000
31026,Clay Center,10000,0,10000
31283,Dodge City,10000,0,10000
31553,Emporia,10000,0,10000
31777,Fort Scott,10000,0,10000
31856,Great Bend,10000,0,10000
31867,Garden City,10000,0,10000
31929,Goodland,10000,0,10000
32128,Hiawatha,10000,0,10000
32637,Kansas City,10000,0,10000
32902,Liberal,10000,0,10000
33290,Manhattan/Ft. Riley,10000,0,10000
34221,Parsons,10000,0,10000
34877,Salina,10000,0,10000
34940,Winfield,10000,0,10000
36424,Ulysses,10000,0,10000
30741,Whitesburg,10000,0,10000
30756,Bardstown,10000,0,10000
30819,Bowling Green,10000,0,10000
31526,Elizabethtown,10000,0,10000
31669,Frankfort,10000,0,10000
31785,Fort Knox,10000,0,10000
31942,Glasgow,10000,0,10000
32187,Hopkinsville,10000,0,10000
32605,Russellville,10000,0,10000
32859,Danville,10000,0,10000
32860,Sturgis,10000,0,10000
32861,Mount Sterling,10000,0,10000
32863,Madisonville,10000,0,10000
33046,London/Corbin,10000,0,10000
34006,Paducah,10000,0,10000
34034,Pikeville,10000,0,10000
35528,Prestonsburg,10000,0,10000
35826,Campbellsville,10000,0,10000
36758,Mayfield,10000,0,10000
30347,New Iberia,10000,0,10000
30518,Belle Chasse,10000,0,10000
31205,Lake Charles,10000,0,10000
31395,Delhi,10000,0,10000
31805,Lake Providence,10000,0,10000
32233,Houma,10000,0,10000
34200,Fort Polk,10000,0,10000
34277,Patterson,10000,0,10000
34630,Ruston,10000,0,10000
36524,Notchitoches,10000,0,10000
36737,Reserve,10000,0,10000
36791,New Roads,10000,0,10000
36842,Galliano,10000,0,10000
30478,Westfield,10000,0,10000
30815,Beverly,10000,0,10000
30828,Boxborough,10000,0,10000
30933,Chicopee Falls,10000,0,10000
31615,New Bedford/Fall River,10000,0,10000
31709,Falmouth,10000,0,10000
31862,Great Barrington,10000,0,10000
31875,Gardner,10000,0,10000
32250,Hyannis,10000,0,10000
33152,Edgartown,10000,0,10000
33394,Stow,10000,0,10000
33541,Martha's Vineyard,10000,0,10000
33599,North Adams,10000,0,10000
33790,South Weymouth,10000,0,10000
33984,Norwood,10000,0,10000
34255,Pittsfield,10000,0,10000
34306,Provincetown,10000,0,10000
34441,Southbridge,10000,0,10000
35529,Fitchburg,10000,0,10000
35724,Woburn,10000,0,10000
36516,Marshfield,10000,0,10000
36779,Hopedale,10000,0,10000
30172,Camp Springs,10000,0,10000
30309,Annapolis,10000,0,10000
30330,Aberdeen,10000,0,10000
30975,College Park,10000,0,10000
31592,Easton,10000,0,10000
32119,Hagerstown,10000,0,10000
33671,Patuxent River,10000,0,10000
33808,Ocean City,10000,0,10000
34704,Salisbury,10000,0,10000
35931,Leonardtown,10000,0,10000
36460,Michellville,10000,0,10000
36690,Indian Head,10000,0,10000
36739,Fort Meade,10000,0,10000
30414,Augusta/Waterville,10000,0,10000
30471,Biddeford,10000,0,10000
30472,Carrabassett,10000,0,10000
30581,Bangor,10000,0,10000
30589,Bar Harbor,10000,0,10000
31773,Fryeburg,10000,0,10000
32232,Houlton,10000,0,10000
32394,Wiscasset,10000,0,10000
32944,Lewiston/Auburn,10000,0,10000
33236,Rangeley,10000,0,10000
33376,Millinocket,10000,0,10000
34231,Presque Isle/Houlton,10000,0,10000
34410,Pittsfield,10000,0,10000
35751,Frenchville,10000,0,10000
35943,Dexter,10000,0,10000
36490,Princeton,10000,0,10000
36495,Islesboro,10000,0,10000
36526,Belfast,10000,0,10000
36611,Bethel,10000,0,10000
36617,Bethel2,10000,0,10000
36715,Stonington,10000,0,10000
36866,Eastport,10000,0,10000
30149,Bellaire,10000,0,10000
30288,Alma,10000,0,10000
30543,Benton Harbor/St. Joseph,10000,0,10000
30778,Battle Creek,10000,0,10000
30841,Boyne Falls,10000,0,10000
30867,Cadillac,10000,0,10000
31013,Sault Ste. Marie,10000,0,10000
31076,Hancock/Houghton,10000,0,10000
31409,Drummond Island,10000,0,10000
31478,East Tawas,10000,0,10000
31587,Escanaba,10000,0,10000
31938,Gaylord,10000,0,10000
32155,Holland,10000,0,10000
32335,Iron Mountain/Kingsfd,10000,0,10000
32378,Sturgis,10000,0,10000
32392,Manistique,10000,0,10000
32412,Ironwood,10000,0,10000
32927,Ludington,10000,0,10000
33182,Manistee/Ludington,10000,0,10000
33184,Saginaw/Bay City/Midland,10000,0,10000
33193,Mackinac Island,10000,0,10000
33429,Mount Pleasant,10000,0,10000
33498,Mt. Clemens,10000,0,10000
34101,Port Huron,10000,0,10000
34150,Pellston,10000,0,10000
34392,Isle Royale Park,10000,0,10000
34482,Reed City,10000,0,10000
34610,Harbor Springs,10000,0,10000
35380,Traverse City,10000,0,10000
35726,Big Rapids,10000,0,10000
36427,Frankfort,10000,0,10000
36665,Dowagiac,10000,0,10000
36793,South Haven,10000,0,10000
30417,Austin/Albert Lea,10000,0,10000
30523,Baudette,10000,0,10000
30631,Bemidji,10000,0,10000
30739,Brainerd,10000,0,10000
31427,Detroit Lakes,10000,0,10000
31609,Eveleth,10000,0,10000
31650,Minneapolis/St. Paul,10000,0,10000
31667,Fergus Falls,10000,0,10000
31766,Fairmont,10000,0,10000
32129,Hibbing,10000,0,10000
32322,Willmar,10000,0,10000
32343,International Falls,10000,0,10000
32518,Mankato,10000,0,10000
32556,St. Cloud,10000,0,10000
32589,Cloquet,10000,0,10000
33144,Ely,10000,0,10000
33401,Fosston,10000,0,10000
33402,Moose Lake,10000,0,10000
33403,Ortonville,10000,0,10000
33548,Windom,10000,0,10000
33963,Worthington,10000,0,10000
33982,Owatonna,10000,0,10000
34133,Park Rapids,10000,0,10000
34623,Warroad,10000,0,10000
35381,Thief River Falls,10000,0,10000
35462,New Ulm,10000,0,10000
35517,Hawley,10000,0,10000
36492,Red Wing,10000,0,10000
36574,Hallock,10000,0,10000
30228,Lake of the Ozarks,10000,0,10000
30643,Branson,10000,0,10000
31349,Sedalia,10000,0,10000
32032,Grandview,10000,0,10000
32375,Kirksville,10000,0,10000
32474,Jefferson City/Columbia,10000,0,10000
32753,Kennett,10000,0,10000
33188,Moberley,10000,0,10000
33198,Kansas City,10000,0,10000
33419,Mosby,10000,0,10000
33946,Osage Beach,10000,0,10000
34147,Point Lookout,10000,0,10000
34201,Poplar Bluff,10000,0,10000
34547,Rolla,10000,0,10000
34822,Sikeston,10000,0,10000
35108,Knob Noster,10000,0,10000
35138,Fort Leonard Wood,10000,0,10000
35583,Versailles,10000,0,10000
35597,Vichy,10000,0,10000
30629,Biloxi,10000,0,10000
31031,Clarksdale,10000,0,10000
31147,Corinth,10000,0,10000
31973,Gulfport/Biloxi,10000,0,10000
32106,Natchez,10000,0,10000
32448,Jackson/Vicksburg,10000,0,10000
33191,McComb,10000,0,10000
33870,Olive Branch,10000,0,10000
34087,Pascagoula,10000,0,10000
34109,Hattiesburg/Laurel,10000,0,10000
35011,Starkville,10000,0,10000
35374,Tupelo,10000,0,10000
35530,Bay St. Louis,10000,0,10000
35605,Vicksburg,10000,0,10000
36414,Picayune,10000,0,10000
36720,Batesville,10000,0,10000
30849,Bozeman,10000,0,10000
31162,Cut Bank,10000,0,10000
31416,Drummond,10000,0,10000
31648,Kalispell,10000,0,10000
31754,Libby,10000,0,10000
31810,Culbertson,10000,0,10000
31814,Three Forks,10000,0,10000
31879,Glendive,10000,0,10000
31895,Great Falls,10000,0,10000
31908,Glasgow,10000,0,10000
32156,Helena,10000,0,10000
32245,Havre,10000,0,10000
33128,Lewistown,10000,0,10000
33368,Malta,10000,0,10000
33375,Miles City,10000,0,10000
33497,Colstrip,10000,0,10000
33862,Wolf Point,10000,0,10000
34420,Stevensville,10000,0,10000
34592,Roundup,10000,0,10000
34595,Harlowton,10000,0,10000
34745,Sidney,10000,0,10000
35539,Circle,10000,0,10000
35823,Townsend,10000,0,10000
35831,Poplar,10000,0,10000
35832,Bridger,10000,0,10000
35897,West Yellowstone,10000,0,10000
35977,Polson,10000,0,10000
36894,Ennis,10000,0,10000
30192,Wadesboro,10000,0,10000
31439,Duck,10000,0,10000
31479,Elizabeth City,10000,0,10000
31486,Edenton,10000,0,10000
31617,New Bern/Morehead/Beaufort,10000,0,10000
31642,Fort Bragg,10000,0,10000
31992,Goldsboro,10000,0,10000
31995,Greensboro/High Point,10000,0,10000
32168,Hatteras,10000,0,10000
32303,Chapel Hill,10000,0,10000
32312,Wilkesboro,10000,0,10000
32390,Kinston,10000,0,10000
32906,Lumberton,10000,0,10000
33246,Manteo,10000,0,10000
33466,Morehead City,10000,0,10000
33470,Morganton,10000,0,10000
33554,Maxton,10000,0,10000
33620,Smithfield,10000,0,10000
33623,Kenansville,10000,0,10000
33697,Cherry Point,10000,0,10000
33795,Jacksonville/Camp Lejeune,10000,0,10000
34492,Raleigh/Durham,10000,0,10000
34598,Lincolnton,10000,0,10000
34656,Rocky Mount,10000,0,10000
34668,Roanoke Rapids,10000,0,10000
34938,Pinehurst/Southern Pines,10000,0,10000
34988,Salisbury,10000,0,10000
35054,Statesville,10000,0,10000
35163,Roxboro,10000,0,10000
35639,Albemarle,10000,0,10000
36730,Whiteville,10000,0,10000
36744,Siler City,10000,0,10000
36849,Ahoskie,10000,0,10000
36886,Oak Island,10000,0,10000
36892,Asheboro,10000,0,10000
30627,Bismarck/Mandan,10000,0,10000
31390,Killdeer,10000,0,10000
31447,Devils Lake,10000,0,10000
32037,Gwinner,10000,0,10000
32389,Williston,10000,0,10000
32519,Jamestown,10000,0,10000
33304,Minot,10000,0,10000
33637,Kindred,10000,0,10000
35540,Garrison,10000,0,10000
35814,Mandan,10000,0,10000
30221,Alliance,10000,0,10000
30558,Scottsbluff,10000,0,10000
30614,Beatrice,10000,0,10000
30925,Chadron,10000,0,10000
31397,Cozad,10000,0,10000
31980,Grand Island,10000,0,10000
32212,Hastings,10000,0,10000
32899,North Platte,10000,0,10000
33645,Gothenburg,10000,0,10000
33827,Ogallala,10000,0,10000
33886,O'Neill,10000,0,10000
34927,Sidney,10000,0,10000
35637,Valentine,10000,0,10000
36559,Broken Bow,10000,0,10000
36777,Champion,10000,0,10000
36836,Holdrege,10000,0,10000
30687,Berlin,10000,0,10000
31493,Keene,10000,0,10000
32130,Whitefield,10000,0,10000
32916,Laconia,10000,0,10000
32932,Lebanon-Hanover,10000,0,10000
36709,Gorham,10000,0,10000
36785,Moultonboro,10000,0,10000
30012,Blairstown,10000,0,10000
30158,Atlantic City,10000,0,10000
30365,Asbury Park,10000,0,10000
30670,Belmar/Farmingdale,10000,0,10000
32925,Linden,10000,0,10000
33015,Mount Holly,10000,0,10000
33321,Millville,10000,0,10000
33338,Toms River,10000,0,10000
33398,Morristown,10000,0,10000
33597,Robbinsville,10000,0,10000
33650,Lakehurst,10000,0,10000
33685,Berlin,10000,0,10000
33686,West Creek,10000,0,10000
34044,Princeton,10000,0,10000
34461,Red Bank,10000,0,10000
35167,Teterboro,10000,0,10000
35842,Fort Dix,10000,0,10000
36554,Ocean City,10000,0,10000
36609,Lumberton,10000,0,10000
36765,West Milford,10000,0,10000
36824,Cross Keys,10000,0,10000
36832,Hackettstown,10000,0,10000
30266,Alamogordo,10000,0,10000
30404,Artesia,10000,0,10000
30455,Eagle Nest,10000,0,10000
31348,Deming,10000,0,10000
32018,Gallup,10000,0,10000
32177,Hobbs,10000,0,10000
33072,Las Cruces,10000,0,10000
34608,Lovington,10000,0,10000
34640,Raton,10000,0,10000
34646,Ruidoso,10000,0,10000
35051,Silver City/Hurley,10000,0,10000
35148,Tucumcari,10000,0,10000
35159,Truth Or Consequences,10000,0,10000
35833,Portales,10000,0,10000
35941,Aztec,10000,0,10000
35983,Zuni Pueblo,10000,0,10000
36619,Belen,10000,0,10000
36722,Grants,10000,0,10000
30484,Battle Mountain,10000,0,10000
30661,Boulder City,10000,0,10000
30786,Beatty,10000,0,10000
31407,Mercury,10000,0,10000
31547,Ely,10000,0,10000
32347,Indian Springs,10000,0,10000
33039,Lovelock,10000,0,10000
33251,Minden,10000,0,10000
34341,Jackpot,10000,0,10000
34358,Lathrop Wells,10000,0,10000
35308,Tonopah,10000,0,10000
35791,Winnemucca,10000,0,10000
36552,Jean,10000,0,10000
36558,Searchlight,10000,0,10000
36704,Gerlach,10000,0,10000
36789,Pahrump,10000,0,10000
30361,Watertown,10000,0,10000
30445,Alexandria Bay,10000,0,10000
30577,Binghamton,10000,0,10000
31169,Calverton,10000,0,10000
31331,Dunkirk,10000,0,10000
31391,Fort Drum,10000,0,10000
31537,Elmira/Corning,10000,0,10000
31672,Fishers Island,10000,0,10000
31728,Westhampton,10000,0,10000
31764,East Farmingdale,10000,0,10000
31899,Glens Falls,10000,0,10000
32029,Batavia,10000,0,10000
32222,East Hampton,10000,0,10000
32265,Niagara Falls,10000,0,10000
32397,Ithaca/Cortland,10000,0,10000
32490,Garden City,10000,0,10000
32494,Jamestown,10000,0,10000
33008,Lake Placid,10000,0,10000
33490,Massena,10000,0,10000
